player,team,winsLosses,salary,value,wins,losses,earnedRunsAvg,gamesStarted,saves,inningsPitched,hits,runs,earnedRuns,homeRuns,walks,strikeouts,walksPlusHitsPerInningsPitched,gamesPlayed,fantasy,gameInfo
Alexis Diaz,Cincinnati Reds,0.03-0.03,$5500,0.29,0.03,0.03,8.61,0,0.27,0.5,0.73,0.52,0.48,0.19,0.34,0.44,2.12,,1.6,ARI @ CIN
Nick Lodolo,Cincinnati Reds,0.28-0.32,$9600,2.9,0.28,0.32,4.12,1,0,5.57,5.15,2.75,2.55,0.85,1.58,5.06,1.21,,27.8,ARI @ CIN
Jeff Hoffman,Toronto Blue Jays,0.02-0.02,$5500,0.27,0.02,0.02,4.22,0,0.2,0.36,0.35,0.19,0.17,0.06,0.1,0.28,1.22,,1.5,TOR @ MIN
Jhoan Duran,Minnesota Twins,0.03-0.03,$5500,0.49,0.03,0.03,2.1,0,0.3,0.57,0.41,0.14,0.13,0.02,0.19,0.41,1.06,,2.7,TOR @ MIN
Carlos Estevez,Kansas City Royals,0.03-0.03,$5500,0.44,0.03,0.03,2.16,0,0.28,0.52,0.38,0.14,0.13,0.02,0.18,0.34,1.07,,2.4,KC @ CHW
Seth Lugo,Kansas City Royals,0.37-0.22,$8900,3.1,0.37,0.22,3.57,1,0,5.54,5.05,2.5,2.2,0.6,1.43,4.54,1.17,,27.6,KC @ CHW
Davis Martin,Chicago White Sox,0.23-0.35,$7600,3.17,0.23,0.35,4.24,1,0,5.33,5.26,2.81,2.51,0.56,1.74,4.23,1.32,,24.1,KC @ CHW
Jordan Leasure,Chicago White Sox,0.02-0.02,$5500,0.25,0.02,0.02,5.27,0,0.22,0.41,0.44,0.26,0.24,0.07,0.21,0.25,1.59,,1.4,KC @ CHW
Trevor Megill,Milwaukee Brewers,0.02-0.03,$5500,0.4,0.02,0.03,2.43,0,0.25,0.46,0.35,0.14,0.12,0.03,0.2,0.36,1.19,,2.2,SD @ MIL
Robert Suarez,San Diego Padres,0.02-0.03,$5500,0.36,0.02,0.03,2.31,0,0.25,0.47,0.35,0.13,0.12,0.02,0.14,0.27,1.04,,2,SD @ MIL
Randy Vasquez,San Diego Padres,0.34-0.29,$7500,2.84,0.34,0.29,4.76,1,0,5.05,5.18,2.92,2.67,0.78,2.1,3.61,1.44,,21.3,SD @ MIL
Chad Patrick,Milwaukee Brewers,0.26-0.35,$8200,2.85,0.26,0.35,4.73,1,0,5.14,5,2.96,2.7,0.74,1.87,4.35,1.34,,23.4,SD @ MIL
Dean Kremer,Baltimore Orioles,0.35-0.31,$8500,2.94,0.35,0.31,4.58,1,0,5.38,5.69,2.96,2.73,0.81,1.78,4.53,1.39,,25,BAL @ OAK
JP Sears,Oakland Athletics,0.22-0.33,$7600,2.88,0.22,0.33,4.37,1,0,4.86,5.12,2.54,2.36,0.89,1.3,3.86,1.32,,21.9,BAL @ OAK
Felix Bautista,Baltimore Orioles,0.02-0.03,$5500,0.4,0.02,0.03,3.4,0,0.26,0.49,0.43,0.2,0.19,0.05,0.27,0.4,1.43,,2.2,BAL @ OAK
Mason Miller,Oakland Athletics,0.02-0.03,$5500,0.4,0.02,0.03,4.06,0,0.24,0.44,0.41,0.22,0.2,0.06,0.2,0.47,1.4,,2.2,BAL @ OAK
Sonny Gray,St. Louis Cardinals,0.36-0.27,$9100,3.42,0.36,0.27,3.74,1,0,5.56,5,2.54,2.31,0.71,1.35,5.77,1.14,,31.1,LAD @ STL
Tanner Scott,Los Angeles Dodgers,0.02-0.02,$5500,0.29,0.02,0.02,3.27,0,0.21,0.39,0.33,0.15,0.14,0.04,0.12,0.23,1.15,,1.6,LAD @ STL
Ryan Helsley,St. Louis Cardinals,0.03-0.03,$5500,0.47,0.03,0.03,2.75,0,0.29,0.54,0.43,0.18,0.17,0.04,0.24,0.44,1.23,,2.6,LAD @ STL
Justin Wrobleski,Los Angeles Dodgers,0.25-0.3,$7100,3.03,0.25,0.3,4.7,1,0,4.57,4.45,2.65,2.39,0.7,1.65,4.03,1.33,,21.5,LAD @ STL
Kenley Jansen,Los Angeles Angels,0.02-0.02,$5500,0.27,0.02,0.02,4.08,0,0.2,0.36,0.34,0.18,0.17,0.05,0.16,0.28,1.37,,1.5,SEA @ LAA
Kyle Hendricks,Los Angeles Angels,0.27-0.43,$7000,3.19,0.27,0.43,4.39,1,0,5.2,5.69,2.94,2.54,0.88,1.78,3.71,1.43,,22.3,SEA @ LAA
Andres Munoz,Seattle Mariners,0.03-0.03,$5500,0.53,0.03,0.03,1.71,0,0.3,0.57,0.38,0.12,0.11,0.04,0.22,0.44,1.08,,2.9,SEA @ LAA
Bryce Miller,Seattle Mariners,0.38-0.26,$7700,3.39,0.38,0.26,3.28,1,0,4.97,4.42,2.11,1.81,0.63,1.53,4.23,1.2,,26.1,SEA @ LAA
Raisel Iglesias,Atlanta Braves,0.02-0.03,$5500,0.29,0.02,0.03,4.71,0,0.24,0.46,0.46,0.26,0.24,0.09,0.11,0.28,1.24,,1.6,ATL @ SF
Ryan Walker,San Francisco Giants,0.02-0.03,$5500,0.36,0.02,0.03,3.37,0,0.25,0.47,0.41,0.19,0.18,0.01,0.13,0.35,1.14,,2,ATL @ SF
Spencer Schwellenbach,Atlanta Braves,0.35-0.31,$9900,3.18,0.35,0.31,3.21,1,0,5.7,5.13,2.36,2.03,0.62,1.36,5.45,1.14,,31.5,ATL @ SF
Hayden Birdsong,San Francisco Giants,0.25-0.27,$8000,3.29,0.25,0.27,3.64,1,0,4.55,4.02,2.02,1.84,0.55,1.74,5.03,1.27,,26.3,ATL @ SF
Aroldis Chapman,Boston Red Sox,0.01-0.02,$5500,0.25,0.01,0.02,2.64,0,0.15,0.29,0.22,0.09,0.08,0.02,0.14,0.25,1.25,,1.4,BOS @ NYY
Walker Buehler,Boston Red Sox,0.17-0.39,$7900,2.34,0.17,0.39,5.67,1,0,4.69,5.22,3.23,2.95,0.94,1.79,3.7,1.5,,18.5,BOS @ NYY
Devin Williams,New York Yankees,0.03-0.04,$5500,0.6,0.03,0.04,4.18,0,0.35,0.64,0.61,0.33,0.3,0.03,0.33,0.69,1.47,,3.3,BOS @ NYY
Will Warren,New York Yankees,0.34-0.2,$8100,3.4,0.34,0.2,4.14,1,0,4.89,4.35,2.53,2.25,0.67,1.87,5.31,1.27,,27.5,BOS @ NYY
Ryan Pressly,Chicago Cubs,0.02-0.03,$5500,0.33,0.02,0.03,3.96,0,0.23,0.44,0.41,0.21,0.19,0.02,0.17,0.3,1.32,,1.8,CHC @ DET
Tarik Skubal,Detroit Tigers,0.34-0.28,$11000,3.25,0.34,0.28,3.09,1,0,5.59,4.72,2.14,1.92,0.54,1.35,6.87,1.09,,35.8,CHC @ DET
Jason Foley,Detroit Tigers,0.03-0.03,$5500,0.35,0.03,0.03,3.24,0,0.26,0.49,0.42,0.19,0.18,0.04,0.17,0.26,1.2,,1.9,CHC @ DET
Ben Brown,Chicago Cubs,0.26-0.35,$8300,3.51,0.26,0.35,3.88,1,0,5.01,4.3,2.46,2.16,0.67,1.8,5.77,1.22,,29.1,CHC @ DET
